client_id,campaign_id,external_site_id
1320283491,1,990447
6421553651,1,5256
6443350290,2,883100
9587360420,1,46224
6516584123,1,921111
161314092,3,645152
881968595,2,195041
2582143677,1,714765
2624232884,2,791296
6139608618,1,275914
6174991688,1,987632
9326651309,3,577291
1572656202,1,924480
8911858035,2,917884
8802699996,2,70856
906498039,1,682886
3410127304,3,92583
6573674358,1,668309
1556380546,1,550166
7350074905,1,959496
6155639573,2,766432
8857060769,2,247449
3484864277,1,768371
2739269382,1,688748
1090842832,2,557548
8917553911,1,993584
9633409475,3,571204
3562555364,1,194307
4927480198,2,584396
8663778504,1,332515
8495444784,1,530745
6916399999,3,813809
8864843991,2,915391
9071500718,3,96184
1429153602,2,8857
7892257993,2,909072
7864016412,3,899706
8765147071,2,740550
8473858614,2,195041
3482802231,1,993726
3038441280,1,560640
34526478,3,122291
3299740156,3,473770
6700588299,1,684316
5948822713,3,9501
7733194158,3,731004
6800228366,3,976656
2669658692,2,93369
9526972558,1,686487
8778315135,2,464546
6896516080,2,641461
6308155403,3,843240
2121414624,1,214372
1257236929,1,300456
5690320873,3,32845
4605953144,3,934258
3834830746,3,606677
3378191366,3,408679
2136682589,2,315445
1167792907,2,472295
1008901433,3,283895
6692660079,3,542095
7930620161,3,771553
6428731977,3,785898
9180855907,1,575352
6878493035,1,342390
9089027114,3,830834
8311654887,2,845688
7809475210,1,601601
5164861925,2,568801
5319132846,1,745259
9405676778,3,60524
6306300890,1,814408
7972464102,2,53374
4562651305,2,839182
3164467738,2,718269
7316439955,2,279141
9946990915,2,543982
9077917502,3,862249
658201445,3,351060
6552160179,2,828618
2195331245,3,917375
9246353165,2,622040
6785749677,2,140514
7234446170,1,886282
4592029968,3,964662
6734383046,2,492315
7190961055,2,646118
9404605060,3,438252
8573010188,1,211003
2732703113,2,783225
674806712,1,91198
3450564343,3,549245
7535728533,2,388749
4812055610,2,955341
1885050143,2,165520
8011368913,2,655117
643603790,1,844625
3267399209,2,183601
9781378084,2,128842
9451544491,1,248879
2623432094,1,289383
8036890019,1,421459
6845116465,2,660792
2160912643,3,967889
1143118570,1,502280
1859285206,1,72241
5276810550,3,13791
6928630898,2,704845
4829264588,1,415597
5610353659,3,820038
3908768893,2,216955
6650033713,3,762374
6952885801,3,350371
3472713005,2,454671
6857367470,3,653777
7873184677,2,761955
1375578097,1,497713
4945466398,2,921575
7747818699,1,325320
190722900,2,429762
2007936668,3,222443
5071574245,3,196935
9102824275,2,245974
9083750489,1,803200
1650481189,1,950175
4327277703,2,73207
2315397150,2,520735
4901138883,1,688052
4943230535,2,515981
1304898509,3,202610
2830366335,1,184110
6836838359,1,181572
9433008394,2,240112
1780436153,3,372510
6538556966,1,895416
8895481292,3,856619
9369322647,2,532220
4720856565,2,706275
1474670250,1,433408
2748439408,2,820128
5493497022,1,594451
1077058579,2,974762
7368524420,1,720485
6802998913,3,385335
2765653031,1,633248
8700564173,2,832863
9998597318,3,879409
5245551490,2,756145
3263396170,2,113943
7866404435,1,382108
6547017602,2,229226
9984162333,2,516722
8693232061,2,738985
1065567017,2,470820
4116171406,3,966691
3257807747,1,497713
2610247181,1,902798
9534987728,1,270651
1576856255,2,678783
643871202,1,418876
8954684745,1,953821
4797531997,2,290259
8725309403,2,181617
5226251160,1,560221
1607345113,3,808179
420557766,3,479999
4218232131,2,682841
8299490652,2,61954
5215074287,1,539557
6810568001,2,580982
4013898723,2,971490
6258493939,1,563223
2194567045,2,407990
4029529337,1,131889
1141160249,1,772796
5875993499,2,839227
5210591595,3,40549
6756904167,1,172393
6414507679,2,705676
5562257498,3,264796
8591924308,1,109376
5699987180,2,799509
5350996587,3,871383
924963411,2,814962
3450781688,2,620610
9764551688,1,385844
1833638557,2,946993
8571911091,1,312450
5358085779,3,76763
265816070,3,920280
6713813279,2,260364
5582973195,1,563358
3478794766,1,36581
9419623098,2,379061
2500337881,2,48021
2564773414,1,28046
5764701724,1,707061
2275136815,3,694790
3354464596,1,356967
1289672363,2,535911
3994749626,2,957924
1977799036,2,953267
4147522222,1,281492
1244016150,2,913594
8620894754,2,602754
4377882963,3,966504
2161118411,1,325919
5887744649,2,388195
4543694055,3,903120
3802831944,3,650872
7012274070,2,568711
2172562434,3,548459
8477241528,3,141255
8812257558,3,837707
766080179,2,716794
8205944914,1,123721
4729403628,1,736170
223841671,1,297873
7225130383,2,236286
6769105332,3,811593
7095031220,3,281035
5634830133,1,196658
9167906286,1,931952
3973346958,3,916177
3322246308,1,25186
6715675499,1,127135
7202546900,1,278220
567321855,2,444803
9927511602,2,412370
2300980674,1,767308
1914486353,1,390598
3480196219,1,253536
720323962,3,446233
116399233,1,748763
9135683019,2,278542
4447588251,2,740460
6199165487,1,317706
3338384570,2,144392
1890998855,1,610967
2891758110,1,491484
5283786132,2,779489
8488508734,1,319967
966565301,2,503665
1178113826,2,141255
8900634689,2,140978
7625349543,3,299026
4278741411,2,472063
8723671863,1,950175
3309929195,3,646904
9801785576,2,509939
8352891756,3,421736
1042809563,3,974208
9052505116,2,147664
7880456466,1,594039
4582470270,2,686210
6586462232,1,892601
9456221859,2,925910
1833335001,3,927662
975617390,1,430316
9456945483,1,778748
9886742790,2,721870
2651220389,2,474878
8693679147,3,881161
672138864,1,352722
5547065901,3,451399
20446121,1,888176
7778342247,3,752177
1636869932,3,567513
3575351428,1,386076
6153400964,3,361579
7719448962,3,94155
9967617629,3,316740
4064955972,1,761356
1103365067,2,757343
5562497114,1,891358
9137438328,3,332425
4960795692,1,557548
4917060494,3,153893
4635885312,2,153107
2047376093,2,436358
3159625098,1,918483
7373010283,3,27125
8946249322,3,664573
9693789387,2,686068
8358138106,1,838673
7820089940,2,796327
9922137846,3,153107
8857716943,2,89034
2409713702,1,548137
6851425209,2,181205
6711165358,2,150756
2923037454,3,335974
918826576,2,683208
7847841927,1,440281
7309424513,2,694835
4974463385,1,918206
9888645782,3,922219
1532432069,3,667111
6586136488,3,434097
4949319861,3,427546
6045368839,1,49219
1969771054,1,131979
9340464231,1,134794
621164007,1,862249
8100037140,1,946484
7597128563,2,450291
4588676003,3,531711
6344860909,1,837984
3495613892,2,779766
4361197097,2,861096
5564990479,3,590947
4983117431,1,998383
7201899627,3,61812
6840520804,2,309448
1030122609,1,804997
9743248869,1,976701
2130775321,1,372510
5126869242,3,52356
3857329902,1,499143
5408223907,3,908151
6095063904,2,227796
4208192549,1,374449
737581660,3,541264
8766447522,3,681733
815336452,2,783038
1082952327,2,429163
4331973369,3,376066
6129216970,3,796372
2811344296,3,88802
5599747893,2,109331
3337004886,1,994183
1025181692,3,133873
721950453,2,855189
1631736113,2,305577
3747221926,1,910502
976401693,2,877335
9582199043,3,810994
8419309804,3,853946
1231277736,3,601234
5696877308,1,883654
8995999915,1,733078
2482259425,2,24909
9592860304,1,138208
8503833773,2,174377
8305337785,2,18867
1610922012,3,160212
2395869889,2,747977
3684797064,3,682751
8538835248,1,695067
5577102748,3,837243
1337790821,2,488624
9995950750,1,230289
8242594367,2,16097
6254472438,2,684593
6643436220,1,895139
3769933999,2,812843
2352013616,1,283199
4991642543,3,584673
5626817918,3,249755
7305148788,3,702816
9791159882,1,845965
5045868987,3,189785
6792320817,2,106516
7836137995,2,865753
8678787505,3,667987
1683771726,3,480186
1864391391,3,1565
4978740504,3,40871
5680255738,1,537109
309082411,1,269962
1045428236,3,283476
7226531133,2,108777
1257854572,3,945054
8874105591,1,894727
4624432742,3,571339
3850614263,1,814318
3390719550,2,72840
727656394,2,708027
8807578931,3,604416
1238295503,3,499884
8696188335,3,224427
698300089,1,754116
7886802883,3,275083
1674442930,2,628546
3175699547,3,455734
477329462,3,316830
8631165166,3,269498
1954063697,3,749961
5153825111,2,678042
6687222711,2,60015
4696831491,2,971857
6787596841,1,863170
9861990358,2,669372
8683331338,1,720440
6082103341,3,447386
5424941362,3,288919
9953541312,1,447798
4127027900,3,543338
8825778411,1,138163
164632328,1,446555
7283033248,3,95398
2675310849,3,901001
7916362671,2,220002
1579290396,2,15453
7970210959,1,166396
8482665779,1,445447
4632452814,1,633989
9508419295,2,308205
261243126,1,844625
4449850100,2,941318
6905792280,1,759791
4043322663,3,115006
979128751,3,359827
6275250596,2,630575
2755368896,1,124230
5924643992,3,656315
5688712708,1,437144
7671365362,2,6177
7137303126,3,242051
8288459353,2,358165
1801493563,2,67442
4890313954,3,378694
8903393884,3,618716
1918027579,2,423211
402949845,3,117911
9427443146,3,939102
2031004303,1,685978
9892845430,1,6364
4753324177,2,990956
5568072771,1,150943
2628411742,1,648656
3294211450,2,893941
2763272670,1,675923
1116709269,2,200304
7256420724,2,409832
3123530256,3,380169
1765226077,1,318260
5030336465,1,528484
9024689919,2,542140
516110007,3,368497
339868884,1,298749
3689916581,3,737600
3104996560,2,171008
7844124354,3,419797
8598289240,3,456842
7194140770,2,423443
9377022053,3,98535
7519760857,2,322183
5616833639,3,633158
1743436128,1,152463
8037486523,1,518796
5011289455,3,923604
4737397971,1,571571
85121928,3,425240
6101539561,1,716794
2067915128,3,501913
3201902642,3,644965
4612197353,3,547261
2434947559,2,27125
1480295224,2,818698
4006471150,3,766986
8347390206,3,95997
6728049295,3,115283
5708726066,1,314524
3015749158,3,229458
4918872657,2,454027
2354004518,3,66843
9253483054,3,977577
7086989997,3,915578
3669137300,3,213728
697271303,3,714533
560145785,1,476817
6472328719,1,537805
2002371362,1,796417
8078679980,2,285138
7006351496,1,837842
3021728941,2,660882
6606302739,3,750425
8941020634,3,811548
6686844808,1,504496
6165743510,2,747243
4277632490,2,946207
6589205656,1,715319
379001057,3,542552
6609219379,1,11485
702624575,2,571526
8645076317,2,485165
2620162406,3,735107
6998389661,1,488257
7965686736,2,344973
3749069408,2,898231
9848846150,2,119618
1252377661,3,627528
8555490493,3,841765
653199868,1,149558
5977375039,1,851498
6222220811,3,169533
8049309633,3,938458
5503791431,3,988463
8219302457,3,102503
9003490208,1,340960
8803518578,2,259675
5614117202,2,76299
6393381390,2,357012
3179544440,1,970704
6159459771,3,506757
7976929662,2,205837
7609905028,2,256860
2322661491,3,219583
9353212374,3,239835
3657324925,3,327671
9838338619,2,76254
9714066293,2,985790
6009215527,1,310788
301764105,3,33676
8048552469,3,886559
2939992629,1,368175
6176880678,2,13424
5763224972,3,970749
4471134620,3,708813
4287557626,3,215712
7039015810,2,575262
8999287232,2,585549
3794582289,2,426348
9346613332,2,785898
2193018007,3,262857
4056692211,1,397329
762992533,2,873734
431989271,3,89678
2857412511,2,510493
4457119093,2,236009
4880581294,2,732434
1022707812,1,569864
7230320020,1,591913
3576041412,2,314801
9045906237,1,869631
6965646883,1,142176
879722619,1,174789
9700260900,3,521978
4286566428,1,476907
4802923671,3,282323
2747259737,2,679472
7548487298,2,385799
2582334547,2,816714
9465206654,1,220369
4563797833,2,909581
7547651985,1,813854
5427936596,2,196471
1105342571,2,137564
6833113484,1,475986
2250576352,2,428055
7355491946,3,258657
8683963352,3,233516
8333639527,1,927340
8155797858,1,234070
9987469796,3,126169
1695843143,1,909349
5572464680,2,600448
5061206991,3,818286
6889610020,2,533837
7878771598,2,283064
3465226399,3,766065
6670369104,2,336438
1925378393,2,32381
3524594279,3,454304
3151331601,3,897400
6687183346,3,114220
480039696,2,29753
1042032893,3,231809
8390878967,3,741703
9145517331,2,140192
2656302018,1,557960
2675433499,3,288829
5738581187,3,730772
240836827,2,8026
2199537442,2,68086
229652250,1,968076
5339651379,3,221290
1149956440,2,126813
3697073944,2,892833
9925111882,1,829494
685718178,3,949067
4430481880,3,987497
3277609889,3,54849
4058413466,1,958066
7104809198,1,157075
3613960116,2,646904
9045937725,2,927662
3124557737,1,684039
634301883,3,12039
2119276495,1,202333
5328700702,2,967567
3091382165,1,232640
5512016535,1,936242
9827636080,3,141345
5610385008,2,43963
365940382,2,526867
8322496084,1,790652
9149607049,2,769247
7691120275,1,677398
7555438829,3,790465
126749895,1,471651
781730141,3,453196
1710710655,1,779766
1122541754,1,589285
5916242454,3,527099
6229405070,3,900537
821723010,1,256493
4534477595,1,46082
6913920219,2,165565
6373398943,3,451167
7825190832,2,652946
8097657410,2,227429
7311612785,2,301055
1034486371,2,540388
60103869,3,735706
3603755157,1,907365
1876836268,1,196935
8318108924,2,544723
4907869413,3,276326
3182934144,1,107901
7263812840,1,756467
6372129053,3,409465
6828064349,3,348522
771962534,2,986344
6470515405,1,418734
8506231081,1,405452
5925210308,2,857817
6360340514,2,142730
9971842184,3,458040
8844623505,1,455644
2058225193,2,195041
716265601,2,296443
5653001802,3,641371
1254126999,3,432532
5593731350,2,859943
8469940096,1,43686
1451433163,1,564144
2941040139,2,166209
4545638891,3,360516
9631916832,3,931907
8565693613,1,612352
2399866942,1,808965
3606343324,2,791296
8785034122,3,298607
9524757274,3,806569
9484894281,1,579275
9392000535,2,995246
9364744663,2,287489
3604541996,1,549058
4354211438,3,535312
6174055925,1,459515
8905100711,1,455457
8004685109,3,804353
3814278317,2,812334
9901955136,2,673617
2144517909,3,640076
6050591302,2,757942
1291418280,3,336670
3853546899,1,592976
8680483214,1,242238
2899701146,2,218662
642562045,3,959676
4088854046,1,2441
2049849897,1,608848
6863523153,3,919591
2191283402,1,384414
4364033128,3,630298
9219518414,1,59139
2398361769,2,927018
6137915284,1,894263
7484196325,2,518429
5270161482,1,203486
2177292531,2,133087
9140692033,1,630897
245426133,1,392672
2671634565,1,123122
955214330,1,137010
1505004353,2,350970
1559572275,2,318305
237498870,2,978498
4841702158,2,597498
5873744767,2,994879
7729110182,2,339021
8799835867,1,661346
2387362050,1,677166
9615076933,2,15311
6017187668,2,765047
2017293614,2,10564
9923148899,2,285138
345292629,3,149880
4143358557,3,277434
2608262647,2,857637
4954108642,3,24954
248618190,2,392994
3039159696,2,318582
3620796107,3,887203
2503654513,1,607553
839888762,1,363099
1141545962,1,427965
2750305036,3,679382
7830577213,1,981867
6834393600,2,228627
3619423661,3,83681
7125025966,3,526777
3653840416,3,323890
8213652476,1,309912
7229467342,2,139406
8880149473,3,149513
6926800896,3,103656
7256164657,1,236331
2328288656,2,951096
4180882739,1,793602
7701252036,2,95585
8031151792,3,700188
6327914680,2,131058
3129026799,1,11807
5818239305,1,84190
1118108977,1,319323
6975493007,1,702771
6570617393,1,719422
3132062207,3,668264
3830836452,1,564421
5337389825,3,997874
5670021424,1,569632
2492712447,2,581027
9587220685,3,434374
1164428728,1,908196
6299324738,2,349817
2984303214,2,133918
2693187027,2,704433
400339709,1,654376
4716451416,3,252293
1105587831,2,895139
1768796627,2,622130
1221922467,3,447109
8132602071,2,242096
3761904524,1,368497
6642700563,2,241220
6013982405,2,356181
1918161943,2,783502
5976650982,2,997185
6534921840,1,222862
2124682928,2,522809
2947047974,2,884620
8904025467,1,309635
2407910362,1,820914
263276039,3,183511
8747386606,2,314292
8740011335,2,1430
6147021059,1,13469
5933656203,2,793467
7482140204,2,4702
2271388685,2,77040
9522995013,1,949621
8452792585,2,626098
6187882269,1,584119
9968654614,2,779811
3067997022,2,934767
4963866556,1,706275
8424229379,1,669050
6799801417,2,474601
1873613975,2,938735
2187483702,2,713425
6060817625,1,90554
5116760819,3,467174
3448391781,1,409143
5832913781,3,431514
9377380192,1,504728
9497043421,2,172715
1916813418,2,778471
824945442,2,577014
4473794525,3,550997
3649363724,2,510216
6389507870,1,963644
2099324010,2,951373
1998347076,3,535956
7460089085,2,404157
776012979,1,749639
4899002392,3,804952
7980720718,2,307097
9208305832,3,948423
1428142683,2,453750
9882802255,2,809841
4190316322,1,561883
268055309,2,792082
2802239399,3,968211
7099310083,1,895326
292302901,2,451167
2414026179,1,718501
2984126122,1,173591
7560009041,3,126723
2415045276,1,515891
8883686284,3,393870
2958692238,3,733632
7456406518,3,601466
3878673151,3,487658
7386750147,2,979284
6342888977,2,45251
6118095898,1,948236
5810703518,3,124462
9514021536,1,530977
272393369,1,866307
4196626701,2,845546
3994470977,1,28278
1645390170,1,593208
8283324875,1,359086
6968881048,1,383860
6311771739,2,183234
9623460225,2,944133
9853548879,2,718591
1434738372,3,177836
7337687273,3,542694
180325915,2,393825
6603569373,1,188722
9360095275,3,71732
5370786784,1,742766
8773103534,3,331961
2515427238,3,266503
766234250,1,962723
2453361757,2,935553
3890996481,3,838950
2799586865,2,234115
5323225231,3,447476
8978805769,1,248557
3769427352,1,681920
8328098402,2,157539
1446827374,2,709135
9349915225,2,361624
8097764413,1,704156
3087928995,2,492734
6219496333,3,676612
416577611,3,423121
3258372984,1,255520
3650348817,2,530558
5804596176,2,359318
8943937025,1,672322
2740884452,3,995613
433726130,3,29476
6335800847,2,284262
204405185,3,325687
6609471002,3,386907
961842775,2,883609
7844699343,3,578167
6257457634,1,155967
4204066576,2,346725
3383483181,1,213264
5660619427,3,408312
1103094186,3,696265
9880063140,1,612629
6291429989,1,452597
7323911107,2,99733
834335262,3,202468
4951854173,3,679749
8767178686,1,462008
5800213441,1,575771
5062206212,3,546797
5981276998,3,634588
328962088,1,741014
9871230330,1,675369
9039443008,2,228859
1783066987,1,984038
6695296911,1,586148
6223945855,3,338699
5594816867,1,641970
8728242323,1,539093
5291483384,1,462285
2301308567,3,950497
8172208879,1,326795
4141991846,1,979007
4587702452,1,141577
2650149306,1,759237
3996958529,1,368961
1339358912,2,851820
8133109439,2,878533
1067856344,2,552794
402555335,2,555010
4601277461,1,707750
1221779185,2,43821
1874209055,1,169855
9367301024,2,402914
5899528959,2,923140
3403211014,2,509939
100813250,2,444526
6567265257,3,715918
3671377672,2,673797
5649922503,3,811226
6741831714,2,840290
1795878699,2,664940
4551283244,1,973197
4947680977,1,892556
1872447533,3,55216
2981477643,3,865708
2325788543,3,276790
9504230295,3,496283
8035488598,2,517733
6376394640,1,202056
9368911026,3,242837
2908851632,1,608983
5024436339,2,927617
4889652049,3,875628
3404796483,2,530558
1896937224,2,412280
3163659573,2,330119
7068386104,1,55126
628528706,3,789589
4850224292,3,762097
9417613835,2,240576
3982675899,1,186925
4156609963,1,418599
1735819370,1,365592
5626920802,1,256351
8254630975,2,203808
5477516494,1,393870
251725260,1,837520
2954636873,1,601556
7532563979,2,207544
6410566154,3,292475
3699477408,3,336393
4163090751,3,719699
5092620794,1,838673
3085114895,1,288043
8666500810,3,693637
4964204267,1,956958
3206951245,3,860265
7440971209,3,888865
4865670388,1,44098
3377278673,2,709000
3104463444,3,417768
6477829672,2,803799
8252169035,3,358674
286626878,2,714443
7320215154,3,730540
5072461056,2,784932
881977579,1,757530
5693043671,3,812656
5373973990,1,479355
6245909059,3,298195
3419790905,1,486460
3099407933,3,911932
7563656439,2,488025
7607979730,2,314524
3865133772,3,149513
1510995105,1,43731
9079220751,3,503665
7538015207,2,446510
8437923955,2,942748
9386581953,3,507446
6063979093,1,701940
1277278434,2,496515
5257312947,2,18313
3355274550,3,854867
6617960592,3,700188
3863714297,1,211235
9332914279,2,610001
2181091961,3,904827
4272869774,1,402682
4498442337,1,566727
5670363300,3,940532
6676257242,3,733909
4829142624,1,413755
8737706289,3,986022
3692138628,3,997043
1489759723,1,90786
1813535952,2,883886
3832923215,3,364349
50474140,3,567004
1015586002,2,385567
2360189625,2,442123
7808836791,2,539834
1304836485,2,866816
3993337291,3,637770
4591444304,1,148959
5095793310,3,632836
6428256750,2,659961
3591718812,1,412325
9847317352,1,247539
5036479482,3,437975
5471075491,1,734508
165642043,3,625821
300019159,1,425704
8620733268,1,142266
8139144025,2,773215
4723482179,2,694281
340364948,3,579507
1475317353,3,149371
4576299896,3,310002
2402908865,3,643767
419917819,2,116204
8225422727,1,474189
8400120445,1,561651
8285470490,2,930387
8414172576,1,23015
5935689398,2,79391
7577475635,2,239558
2982678519,2,601002
6499157958,1,292243
888645796,1,787238
2862376406,2,487059
4730074913,1,691421
9831223947,3,455367
5805109606,3,14023
1326893435,2,648888
4029219019,2,231996
6384342722,3,561838
3321946510,3,745259
6898358796,3,71088
4989837404,3,739674
510817013,1,509984
9131503570,1,260551
2144912236,1,726991
1296042352,3,960417
7448883754,3,215203
9315686700,1,191769
8761571217,2,575030
6645791778,3,890572
6177530174,1,91430
3770446314,2,204407
6275994971,3,650595
4865318675,1,583752
8853088204,3,82341
4217386655,2,994370
759398162,1,516168
2988873100,3,342480
5203914342,1,924570
8323574884,3,510448
7866312050,3,763894
9805480101,3,181572
428182358,3,445125
5836879005,3,4889
1117516389,3,141390
2286216575,3,185907
3030102311,2,50050
7852961714,1,352812
6051775763,1,440558
6691402831,1,19743
6865257460,1,778471
732722784,2,791528
6448388486,3,912718
6208543900,2,897722
7637454869,1,736447
201450304,2,825294
3663407377,2,850023
7647340355,2,267237
7202351993,1,73484
6261659785,2,572447
9452933016,1,906257
3532553863,3,876317
3513410027,3,800340
4016078201,3,703879
7665953842,3,180097
6762038371,1,66656
1347920236,2,348432
5106528210,3,397194
6862831520,2,220878
9455903076,1,609814
9348798032,1,856941
8382591315,1,110207
7294082696,2,534436
9299242335,2,270516
3934684630,1,131612
7046314051,2,997829
4594166222,1,736215
7016929766,3,634311
3045486713,1,929556
6671688666,3,818608
9277815938,3,921710
4693434379,1,939244
8944157247,3,118510
3628985009,2,374494
5316357633,2,781885
6468362990,1,790420
537079225,3,790330
8631001301,1,453982
9107227968,3,83958
4928931236,3,512986
7502608358,1,387274
1395079789,2,766342
4427324178,2,912299
5302795903,1,929137
5600343651,1,910779
8655812428,3,218018
5744291598,2,334686
9649259435,1,176084
2527248503,2,303174
2223409738,2,521701
8717741357,2,105730
9025322981,1,899751
61445194,1,783315
6250414562,2,826724
3490457322,2,948236
3406397695,1,279373
2037191099,1,290446
3454033334,1,656315
9179382507,1,570418
9918054641,1,512986
5992664977,3,420950
9412202890,1,577336
9843993514,1,667111
3902337650,3,77684
4893728600,1,774226
9973497166,2,632604
1805988281,3,509295
5729549822,1,807767
6012556489,1,489043
2177755337,3,880749
6131647840,1,257414
7514674406,2,535125
8219836429,3,93601
4620224316,3,825990
3524081458,3,395255
6250421863,3,131934
1612402056,1,982421
7657867671,2,732846
4832856130,1,861096
3588768157,3,871795
8434555476,2,147252
4760418415,2,718546
5827978827,1,2396
951464816,3,882269
5362950322,3,542185
4245857704,3,130227
81478091,2,952758
3126983984,2,454259
1157573191,3,346538
645325682,3,461132
7572446740,1,147110
1053857450,2,84834
8759603663,2,750425
7037790410,3,748531
580291066,1,837842
2983280511,1,66888
6811147515,3,68550
991619421,2,978917
2272283823,1,926741
5754254748,1,431102
8402130994,1,689901
3968862312,1,90000
4654109844,2,582966
8565047078,2,375924
1610589759,1,337082
4283846285,1,290768
2316345319,2,610877
4021104729,1,692896
8984345547,2,587623
2204225378,3,284861
6776084082,3,622362
1549922915,2,176683
3964461659,3,579642
1709419273,2,21173
8067595620,3,525991
727655889,2,844026
4694412379,1,984637
7527738688,2,664483
4376457406,3,152650
3386384592,3,510815
2120317192,2,448120
8309834628,1,363054
8594047376,2,710153
6739769129,3,678042
9523358728,3,7240
7182497187,1,676799
3889059488,2,228859
9482245848,3,375235
3838748723,3,513585
3049513140,3,168792
9826967421,3,601002
7288652740,1,514139
9513318376,2,125428
9146703834,3,929279
2224600292,2,831523
8858585530,2,292288
6628812966,1,114175
583695359,2,580383
981656208,3,130272
6702917470,3,556994
4548324871,3,339942
2587234010,3,47377
6188161058,1,704291
2582720764,3,819162
7772543194,3,847118
2916514281,3,382752
6586299499,1,484521
837078483,1,598097
4940497978,2,156985
3653610237,1,575307
6043689611,3,912808
3111009241,2,633480
5791936107,3,123077
2576456873,1,693592
5541576285,3,898553
1892381283,3,388891
4558964070,3,402360
9028216276,1,513031
712301215,3,267701
1472898935,1,983065
6575688105,3,903352
6236387723,2,175208
9507661130,3,383216
9464918956,1,466066
5146492842,3,639477
3454664702,2,65735
2716282098,2,862017
1214520591,1,602020
8214719358,2,781054
7722125761,3,430825
5560241644,1,294227
639157385,1,446832
2062883014,1,49728
5588643315,2,327072
7565281448,3,978086
8134713534,1,593440
9923846199,3,494531
5896806314,3,51203
4669349177,1,358532
3634964751,1,903719
7594025204,2,81465
8590205922,2,456333
3086618554,3,451998
4955826526,3,431192
3801100148,2,535035
3988575345,2,177604
3806973804,1,368774
7531169521,2,329700
9291308259,3,923282
1858260780,2,902154
5841963993,1,596899
9703394624,2,524007
2596591985,3,243436
133321569,1,587166
1384508797,1,936384
1611106790,1,883744
1237601645,2,547905
5084786693,3,202887
2523148466,2,89169
945999865,2,238038
9945900407,2,197579
4955057214,1,64215
2266273882,2,267701
1575387178,1,163214
6077487407,1,899062
8717709502,2,930155
1996426802,3,862938
4660529037,3,443972
4894152283,2,490009
7663250318,1,768049
1177343018,3,585549
3335852844,1,265163
1122712610,1,933292
8807914792,1,45161
7283089703,1,36858
4226024846,2,30075
9124891466,1,337269
2580674691,3,429208
8283988606,3,686023
8305193183,3,430825
1063470573,2,820959
6540029469,3,448539
3261424566,1,281402
7944145162,3,895880
1205107717,1,438297
7415699005,1,98857
1404301086,3,558746
9183815555,3,652901
2376311722,2,690036
3193834182,1,899751
8736986800,1,740228
91001904,2,109421
6977677816,1,220002
5361176416,1,11485
9634234829,3,253768
6030899371,2,207454
6255664856,3,527286
8389064885,3,164966
4148185205,1,157075
5096886318,2,210868
8045801703,1,976102
9639734088,2,614845
6706198495,3,777318
521218459,2,238315
5176934105,2,759559
6041424264,3,643123
1442794391,2,966
8576308006,1,831478
9166503754,3,54108
4488516831,2,428609
2581157706,2,432390
7930078110,1,153526
1706907467,3,746135
9375675583,1,469435
651738086,1,684548
7829930694,1,102226
4938527015,1,409420
4459432747,1,778471
6422376632,3,874475
3217399320,1,811870
554874171,3,713335
2283753268,2,188999
3697178907,2,59648
4171665285,3,14113
5408845837,1,481197
1858711562,2,667987
7225405709,3,416615
8884322832,3,494621
2461712307,2,214050
1916689489,1,719055
3823064270,2,275637
9328758224,1,254786
6211309663,3,775566
1518944474,3,351292
8278404896,1,343633
8361814391,3,724775
2564321229,2,434606
7167844076,3,256905
9993679347,2,11208
7151757637,2,317429
4781674123,3,260229
8223396606,1,97105
9904029891,1,670660
5452072812,3,985513
4927879035,1,401020
8444814141,2,749594
8406858151,3,14854
8680679679,3,595881
860624998,2,867093
4959810012,2,421272
9287747866,2,96461
2946691777,2,796185
9233125863,3,823774
6348876728,3,827555
5834977445,1,465931
3094690887,1,713058
2397250516,1,947824
6096759950,1,521334
3854027940,1,369792
4207065249,1,787283
642172443,2,166995
2512360939,2,373064
551089808,2,518242
478570220,3,727957
9850320340,3,215203
7016196415,2,908885
907870325,3,320798
1358011264,2,645938
4606788684,1,667388
3377677813,2,773627
528775264,3,456797
4409091727,1,210868
4726050362,3,540800
6285732585,2,785576
9738455500,1,817455
6180902180,3,566360
2530304167,1,821745
7655161426,1,793789
6480609521,1,597775
9788903673,3,777827
7948139716,2,446046
4965147707,2,169301
4348773152,3,986898
1553486359,3,804907
1177629956,3,29708
4776261763,1,35795
7123320715,3,827143
3229901985,1,725052
6599095281,3,959676
241030831,1,794066
4323539384,3,428100
450598040,3,917652
1261498608,1,342667
7995892149,1,177050
7306360950,2,64904
6517519344,3,114130
7241513502,2,198455
7781209870,2,65645
5373743724,1,788990
9518531802,3,546198
4977169881,1,25463
6018461641,3,856342
9640884368,2,523595
4685676752,2,765556
5125456024,3,978176
2940058791,2,708214
4809885027,1,504219
5928293629,2,761588
1144171170,3,216356
4032137355,2,714720
1374829351,1,406695
5055049634,2,78605
1583524418,3,187015
5958919617,3,632140
9737825381,3,939244
9682252981,2,318537
4056569979,2,602110
9989909635,3,579874
1745696035,2,20110
7242251187,2,192922
3781244945,3,797757
5450131958,1,319600
1475096383,1,887113
6871852058,3,516767
8003454865,2,664528
1945206583,3,748441
3613331926,3,55358
5115618782,3,230656
5349577603,3,674351
6546258394,3,666512
6014323864,1,189740
1612787564,1,915391
9046923031,1,147020
3987307808,2,50649
